,1,2,3,4,5,6,7,9,10,11,12,13,15,16,17,18,19,21,22,23,24,25,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,101,103,104,105,106,107,108,109,110,111,112,113,115,116,117,118,119,120,121,122,123,125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,143,144,145,146,147,148,149,150,153,154,155,156,157,158,159,160,162,164,165,166,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,185,186,187,188,189,190,192,193,196
46,5.6126,3.0614,137.8161,299.7701,4.7348,3.1736,13.3481,6.0167,13.2397,27.4313,135.421,271.1233,4.45,212.2069,298.4982,66.2772,8.7399,4.3455,152.6235,284.0421,36.9511,298.305,11.4039,288.4029,27.2314,15.3695,301.9085,66.6977,6.4739,5.6678,11.7491,268.7662,82.1708,138.6072,61.8706,266.0006,138.5743,296.6334,336.2315,139.0968,4.4453,0.0,125.8707,140.2511,4.8181,6.0798,7.6197,8.3264,9.024,7.5082,5.0543,6.2577,9.2953,3.1968,5.2598,4.7345,9.4444,9.353,13.5711,18.4974,48.7949,40.123,4.3649,10.0504,13.3131,9.5924,6.9502,12.2755,7.7907,10.6674,5.9002,12.4431,9.5504,0.7567,6.3714,5.2901,3.7234,9.5882,12.9246,26.2626,11.9539,15.6219,13.7164,10.8487,17.4899,5.5512,3.2464,18.202,13.3582,4.5465,4.4228,12.6024,8.0053,5.2092,4.8495,17.2902,4.7542,6.4693,10.6226,8.4129,14.3171,11.1377,11.056,15.5813,298.831,20.2119,12.8942,15.1499,121.5843,4.9134,8.9231,28.2769,266.9603,140.2232,6.4535,5.8116,30.1557,64.9915,159.964,43.1963,34.3686,5.7994,37.6785,63.091,12.7361
47,120.4937,122.8094,13.1741,184.2015,121.3006,123.2472,113.0743,120.3785,114.3124,101.9043,9.827,150.416,121.5726,91.3324,182.8304,66.7312,119.3514,121.5564,26.7543,166.7704,94.3541,183.6964,116.0738,176.5313,103.3284,110.5872,186.1967,67.6929,119.4073,126.7391,114.3632,148.4234,50.9913,12.9963,70.2825,145.5415,12.9623,180.6102,244.0971,14.7748,121.4378,125.8707,0.0,16.2467,121.1481,120.0536,118.5545,117.7819,118.0222,118.3647,120.8327,120.198,126.1105,124.0546,120.9973,123.0905,116.5485,116.5821,112.6462,142.4599,116.8836,118.8616,121.5198,116.9448,113.9905,132.2631,119.1819,113.5976,120.1238,115.442,125.8469,115.3167,119.8934,126.4699,122.5042,121.091,123.672,118.8312,112.9482,100.7089,115.405,111.9142,112.3447,116.7853,108.4567,121.4115,122.8714,108.1909,117.6976,122.9046,128.1513,113.8725,120.5874,125.7359,121.7491,110.1589,121.5712,120.3162,116.5181,118.4809,111.5668,118.8245,115.2261,111.636,183.6222,112.2814,113.1601,113.3177,95.0967,127.389,122.3842,105.6783,146.2264,14.7295,129.2042,120.0603,100.0966,66.2799,35.4974,87.3491,95.6751,121.1907,102.5145,70.2818,123.6167
48,134.7889,137.1946,3.1813,167.9564,135.6166,137.5281,127.6963,134.6233,129.0757,117.0651,7.2436,134.3101,136.0261,75.1455,166.5849,82.7539,134.0662,135.9739,14.7469,150.5282,109.823,167.4624,130.1134,160.3863,118.5737,125.0913,169.9506,83.7763,133.7772,141.423,128.9013,132.2863,67.1907,5.458,86.2006,129.4096,10.7826,164.3635,242.2703,1.5252,135.8064,140.2511,16.2467,0.0,135.4809,134.545,133.0694,132.2897,132.1476,132.7684,135.2449,134.738,140.9829,138.2846,135.4985,137.6892,131.0329,130.9139,127.227,156.3489,127.4863,130.2943,135.9275,131.0608,128.7308,146.2146,133.6818,127.9854,134.8067,129.7063,140.5486,130.0841,134.6917,140.823,137.1888,135.3463,137.8801,133.5838,127.3652,115.5765,129.4489,126.715,126.8824,131.5132,122.9662,135.604,137.3274,122.8563,132.6598,137.0871,142.3083,128.4955,135.3091,140.4016,136.2809,124.976,135.84,134.5092,131.1988,133.1011,126.0095,133.6863,129.7971,126.4012,167.3801,127.4725,127.6896,128.1902,95.2252,141.4935,136.2695,121.1096,130.1175,4.4853,143.256,134.4574,115.3748,82.1874,19.8054,102.8693,111.0105,135.7717,118.3167,86.279,138.6525
101,0.9186,1.9083,133.0566,294.9863,0.3168,2.249,9.3074,1.6654,9.96,23.7678,130.6817,266.3058,2.1119,207.3892,293.7133,62.1571,6.8787,1.5045,147.8982,279.2417,33.2847,293.53,6.9918,283.6538,23.8492,10.8499,297.1238,62.658,1.8316,8.5377,7.5166,263.9494,77.871,133.8661,57.7551,261.1835,133.8712,291.845,332.9173,134.3317,0.6765,4.8181,121.1481,135.4809,0.0,2.8825,3.9771,4.4175,4.6519,2.9936,1.3698,3.6503,11.2272,3.3341,2.8811,5.0886,5.19,4.5687,9.3506,22.4359,46.3466,37.9113,1.3326,5.542,9.8744,12.6494,3.4059,7.5802,6.1781,5.8495,8.2182,9.4055,8.3335,5.3455,6.3937,1.2891,3.2214,7.6718,8.2773,22.0355,7.4548,12.0778,9.3453,8.0251,12.932,2.3212,2.7645,13.9363,11.8036,3.0044,7.5255,8.6563,6.8572,7.6028,3.4975,13.5769,1.1343,2.4652,7.4679,5.5531,9.6983,9.6722,7.0604,11.8787,294.0503,17.9246,8.5441,12.1012,117.6186,7.217,7.2241,25.5159,262.1427,135.4776,9.2056,1.5105,26.5675,60.7738,155.1852,39.2559,30.5876,4.2969,35.1971,59.0427,13.4704
103,3.3302,3.2645,132.0793,294.7791,3.1978,4.733,7.2695,4.1409,7.3703,21.4563,129.6359,265.8033,1.6376,206.8061,293.5002,60.2033,4.0254,1.9418,146.8078,278.9377,30.9874,293.3648,8.4002,283.5927,21.382,9.4667,296.912,60.6356,2.1787,7.6392,5.7251,263.4665,76.0937,132.8253,55.7969,260.6911,132.722,291.6135,330.4727,133.3756,2.4829,6.0798,120.0536,134.545,2.8825,0.0,1.5425,2.2822,6.3924,2.2849,1.5468,0.8646,9.4904,5.8913,0.9645,3.6332,3.5121,4.4418,7.5212,24.4842,48.6113,40.2946,2.025,6.9492,7.3675,15.0481,0.8804,6.7343,3.4109,6.0296,7.0371,6.705,5.5518,6.7906,4.3046,4.0819,5.9211,4.7986,7.2521,20.186,8.6826,9.6522,7.7288,5.2336,11.597,5.1474,2.8679,12.1419,8.9273,5.8532,9.7802,6.5229,4.1778,6.5805,1.8567,11.27,4.0165,4.9742,4.7808,2.7139,8.5532,6.8186,4.9809,9.5562,293.8587,15.099,6.9076,9.4352,118.8187,9.6968,10.0382,22.8161,261.6349,134.4516,11.6358,1.6114,24.2155,58.9117,154.2835,37.1496,28.3612,1.9713,32.442,57.0269,11.0804
104,4.1283,4.7478,130.5971,293.4632,4.2867,6.0633,5.7285,4.8243,5.9964,19.9769,128.1434,264.4118,3.1713,205.3972,292.1828,58.6708,3.6642,3.3959,145.3084,277.5956,29.508,292.0609,8.0978,282.3197,19.9569,7.9783,295.5948,59.1099,2.5754,8.8247,4.2001,262.0796,74.5521,131.3334,54.2645,259.302,131.2153,290.291,329.0497,131.8969,3.7604,7.6197,118.5545,133.0694,3.9771,1.5425,0.0,0.7858,6.4055,1.8996,2.8381,1.7131,10.2245,7.2131,2.4485,4.8145,2.0879,3.6843,5.9832,25.9924,48.5837,40.3824,3.4451,6.7301,5.9422,16.4665,0.6715,5.4467,3.4081,5.2408,8.1315,5.4304,5.3227,8.326,5.0517,4.9822,7.1731,4.2587,5.8866,18.6442,8.267,8.1962,6.213,4.1044,10.1056,6.0204,4.4093,10.6003,8.2419,6.9714,11.2266,4.9868,4.2685,7.7547,3.2178,9.7785,5.0591,5.5851,3.4946,1.8383,7.1281,6.3093,3.4384,8.0651,292.5473,13.9974,5.3951,8.1252,118.0658,11.0735,10.7731,21.5394,260.2421,132.9618,13.0367,2.4754,22.7494,57.3729,152.8131,35.6326,26.8639,2.9112,31.223,55.5003,11.2598
105,4.4184,5.3939,129.819,292.6839,4.7134,6.5894,5.0408,5.0296,5.5758,19.3929,127.3683,263.6262,3.8796,204.6114,291.4032,57.9972,4.0269,4.039,144.5359,276.8134,28.92,291.2832,7.7327,281.5466,19.4348,7.2001,294.8153,58.4507,2.7988,9.594,3.4432,261.2942,73.8479,130.5581,53.5915,258.5166,130.446,289.5108,328.5136,131.1179,4.2987,8.3264,117.7819,132.2897,4.4175,2.2822,0.7858,0.0,6.2243,1.8359,3.4186,2.4959,10.8882,7.7228,3.2155,5.591,1.3078,3.1936,5.2479,26.6327,48.2658,40.1227,4.0672,6.426,5.463,17.0194,1.4032,4.6861,3.9328,4.6872,8.8872,5.1191,5.6854,9.0205,5.7525,5.2918,7.6387,4.5031,5.1072,17.9408,7.8462,7.6625,5.4476,3.9609,9.3287,6.2901,5.1444,9.8763,8.3134,7.3597,11.8126,4.3256,4.7925,8.5238,4.0025,9.1911,5.4399,5.7294,3.23,2.0941,6.3423,6.5102,2.7448,7.4838,291.7685,13.7586,4.6273,7.7476,117.4387,11.603,10.9095,21.1508,259.4565,132.1859,13.5803,2.9126,22.18,56.6819,152.0323,34.9906,26.2534,3.676,30.872,54.8394,11.7257
106,3.7344,6.4989,129.7748,290.9033,4.5626,5.8713,9.3196,3.0755,11.1305,23.3684,127.4867,262.4787,6.5403,203.6478,289.6349,60.5429,10.0594,6.0253,144.7511,275.2378,32.6674,289.4148,2.3851,279.463,23.8743,9.3967,293.0442,61.1855,4.2161,13.1835,7.4936,260.1043,75.8665,130.6631,56.1678,257.3475,130.8089,287.7813,332.314,131.0232,5.2999,9.024,118.0222,132.1476,4.6519,6.3924,6.4055,6.2243,0.0,4.5058,5.5244,7.244,15.6957,6.3167,6.951,9.5666,5.9375,3.5326,8.956,24.6445,42.2417,33.9877,5.8692,1.0924,10.832,14.4352,6.2696,5.9625,9.6733,3.3221,12.8272,10.9811,11.7064,9.354,10.6216,3.7603,5.8467,10.659,6.7427,20.6558,2.9354,12.5756,8.5645,10.1046,11.1402,3.5864,7.4098,12.8787,14.5358,4.9971,10.1626,8.9839,10.4988,12.231,7.8015,13.6454,4.2913,2.5629,9.2829,8.2259,8.0375,12.7007,7.6805,12.1424,289.9553,19.5454,7.9752,13.295,112.9667,9.3669,5.6323,26.3065,258.3211,132.2549,11.2134,4.9071,26.2073,58.9817,151.802,38.1097,29.8328,8.3131,36.1095,57.5703,17.4642
107,2.7471,4.4484,130.3248,292.6954,3.2429,5.2426,6.3503,3.2558,7.3152,20.8388,127.9194,263.8275,3.3431,204.8629,291.4184,59.1637,5.5581,3.2085,145.1178,276.8867,30.3419,291.2676,6.2666,281.4639,20.9946,7.9035,294.8298,59.6651,1.1701,9.8845,4.5317,261.4828,74.891,131.1062,54.7616,258.7111,131.0662,289.5378,330.0115,131.6097,3.1134,7.5082,118.3647,132.7684,2.9936,2.2849,1.8996,1.8359,4.5058,0.0,2.4776,3.0091,11.7468,6.3108,3.1572,5.9037,2.2309,2.1686,6.3606,25.4285,46.7016,38.4858,3.1592,4.8646,7.1495,15.6159,1.8466,4.7843,5.2299,3.7491,9.311,6.9264,7.2115,8.1295,6.5439,3.6155,6.1424,6.1559,5.4168,19.043,6.4878,9.2549,6.3558,5.7955,10.008,4.5525,4.6222,10.9432,10.0946,5.7441,10.519,5.7365,6.0773,8.8348,4.0926,10.6767,3.8573,3.9132,5.0602,3.7266,6.8113,8.2027,4.1567,8.9989,291.7699,15.5763,5.5516,9.5052,116.5425,10.1806,9.0804,22.8725,259.6612,132.7242,12.1736,1.6967,23.6504,57.7845,152.4897,36.2707,27.6266,4.2282,32.62,56.0496,13.0785
108,2.002,2.0176,132.8,295.1069,1.6777,3.2335,8.4456,2.8402,8.8205,22.8002,130.3911,266.2848,1.04,207.3282,293.8311,61.3949,5.5114,0.7322,147.5862,279.316,32.3298,293.6705,7.7432,283.8433,22.795,10.3168,297.2422,61.8592,1.613,7.7911,6.7529,263.9378,77.2038,133.5781,56.9898,261.1673,133.5292,291.954,331.8876,134.0857,0.9437,5.0543,120.8327,135.2449,1.3698,1.5468,2.8381,3.4186,5.5244,2.4776,0.0,2.2822,10.1747,4.3889,1.55,4.0429,4.4216,4.4954,8.5901,23.2187,47.538,39.1459,0.6894,6.2682,8.7793,13.6292,2.2007,7.2618,4.8102,5.9793,7.3511,8.2019,6.966,5.7023,5.1772,2.6315,4.3883,6.3102,7.8862,21.3095,8.126,11.0326,8.6869,6.7632,12.4358,3.6833,2.1961,13.2195,10.4424,4.3077,8.3996,7.7426,5.5013,6.7899,2.2957,12.5982,2.498,3.6823,6.2666,4.2552,9.2685,8.3039,6.1549,10.8871,294.1783,16.642,7.8674,10.9222,118.3759,8.237,8.5886,24.3228,262.1191,135.197,10.1986,0.8217,25.5793,60.0598,154.967,38.407,29.6704,2.9796,33.9682,58.2469,12.2022
109,4.1674,3.6943,132.2596,295.1759,3.9598,5.3196,7.2253,4.9874,7.0019,21.1765,129.795,266.1194,2.0126,207.1007,293.8955,60.0506,3.2292,2.4911,146.9513,279.3087,30.7,293.7728,9.2143,284.0282,21.0198,9.6519,297.3076,60.4543,3.0367,7.1241,5.8383,263.7882,76.0062,132.9856,55.644,261.0102,132.8476,292.0039,330.084,133.5625,3.1721,6.2577,120.198,134.738,3.6503,0.8646,1.7131,2.4959,7.244,3.0091,2.2822,0.0,8.7406,6.4686,1.0343,3.1062,3.8009,5.1113,7.567,24.7454,49.4711,41.1587,2.6141,7.7733,7.0574,15.4781,1.2487,7.1489,2.5607,6.7024,6.4554,6.2561,4.711,6.996,3.5357,4.8885,6.5516,4.0338,7.5995,20.1178,9.4748,9.3649,7.858,4.7122,11.7729,5.9501,3.0161,12.1385,8.1647,6.5615,10.1887,6.4488,3.3148,6.0551,1.5544,11.0354,4.7802,5.8246,4.3827,2.1943,8.8349,6.022,4.9874,9.3291,294.2597,14.4845,7.0485,8.9879,119.5392,10.1926,10.8521,22.3044,261.9495,134.6164,12.0966,2.4686,23.9098,58.7962,154.4857,36.9446,28.111,1.2471,31.8806,56.8497,10.2225
110,12.0853,9.7577,138.4171,302.673,11.4224,11.348,13.9647,12.889,12.0385,24.7176,135.8011,273.1294,9.1793,213.989,301.3838,63.7697,7.4883,9.7416,152.8223,286.6562,33.7006,301.3341,17.8485,291.7429,23.7985,17.0639,304.7971,63.9095,11.5599,3.7723,13.419,270.8343,80.1914,138.9971,59.4045,268.0403,138.6015,299.464,330.8972,139.7651,10.5509,9.2953,126.1105,140.9829,11.2272,9.4904,10.2245,10.8882,15.6957,11.7468,10.1747,8.7406,0.0,12.033,8.7747,6.1477,12.1072,13.8404,14.6375,24.3654,57.4961,48.9676,9.9092,16.3802,12.4461,17.7744,9.9586,15.4542,7.0984,15.4268,3.3974,11.0356,6.4233,9.7832,5.2057,12.439,12.4568,7.7012,15.7082,25.4136,18.1631,14.3022,15.2234,9.8012,18.9898,13.2908,8.5736,18.4245,8.5622,13.0285,13.3228,13.2127,6.3221,4.0936,7.8962,16.0192,12.049,13.6884,10.3551,9.1177,16.6633,7.2966,12.3813,14.6737,301.7808,15.1581,14.5541,12.797,128.2737,14.079,17.7688,23.3572,268.9512,140.6591,15.2567,10.8091,27.0438,62.8575,160.7762,40.5302,31.5573,7.5228,31.7606,60.3773,4.1694
111,3.6924,2.8782,135.8875,297.2161,3.0686,1.1584,12.6411,3.6785,13.2064,27.0984,133.5562,268.7802,4.4801,209.9316,295.9481,65.4521,9.5745,3.9825,150.797,281.5546,36.6174,295.7236,8.6242,285.7565,27.1545,14.0711,299.3573,65.9673,5.1408,8.6276,10.8419,266.4087,81.1132,136.737,61.0519,263.6504,136.8076,294.0957,336.2363,137.1486,3.4537,3.1968,124.0546,138.2846,3.3341,5.8913,7.2131,7.7228,6.3167,6.3108,4.3889,6.4686,12.033,0.0,5.4765,6.4777,8.5218,7.6109,12.6709,19.1602,45.6914,37.0605,3.875,7.3995,13.1521,9.3154,6.5882,10.6983,8.7266,8.6176,8.6741,12.5873,10.7949,3.2525,8.1141,2.9819,0.536,10.4213,11.4345,25.3272,9.228,15.3829,12.6352,11.123,16.1171,2.7338,4.0109,17.2345,14.4985,1.4131,4.2438,11.9889,9.2213,7.9775,5.6187,16.9034,2.5483,3.8072,10.654,8.5956,12.8638,12.286,10.3926,15.2013,296.2668,20.9528,11.8441,15.3104,118.4336,3.8845,5.8066,28.7054,264.6217,138.3388,5.8716,4.8137,29.8948,64.0457,157.9624,42.5815,33.9216,6.6316,38.3295,62.3512,15.0539
112,3.5494,2.6681,133.0306,295.7385,3.1709,4.3378,8.1357,4.3876,8.0281,22.1894,130.5829,266.7678,0.9974,207.7702,294.4598,61.0238,4.1235,1.54,147.7514,279.8998,31.7156,294.3227,9.0742,284.5459,22.0487,10.4134,297.8716,61.4387,2.7858,6.7276,6.6485,264.431,76.9504,133.7726,56.6171,261.6556,133.6611,292.5737,331.1168,134.3281,2.312,5.2598,120.9973,135.4985,2.8811,0.9645,2.4485,3.2155,6.951,3.1572,1.55,1.0343,8.7747,5.4765,0.0,2.761,4.4685,5.3257,8.4253,23.7316,49.0632,40.6864,1.6857,7.6055,8.0721,14.4442,1.8169,7.6966,3.3406,6.9014,6.1651,7.29,5.4845,5.9905,3.6748,4.1644,5.5889,4.9585,8.2165,21.049,9.4014,10.3761,8.6603,5.7452,12.5429,5.2013,2.0139,13.0311,9.0691,5.6642,9.1545,7.3733,3.9814,5.678,0.9369,12.0324,3.9754,5.2306,5.4104,3.2284,9.5143,6.8869,5.8635,10.3224,294.8176,15.4886,7.8412,10.0221,119.6105,9.1675,10.0988,23.3339,262.5994,135.3998,11.0653,2.0443,24.9291,59.7533,155.2386,37.9366,29.1167,1.4296,32.8992,57.8325,10.658
113,5.9381,3.7995,135.1962,298.2744,5.2977,5.5598,10.0169,6.7459,9.194,23.3232,132.7056,269.1796,3.0335,210.1462,296.9935,62.42,4.2523,3.5956,149.8407,282.3982,32.7782,296.8742,11.7705,287.1338,22.936,12.6601,300.4057,62.7558,5.5082,4.0226,8.8249,266.852,78.511,135.8977,58.0167,264.0723,135.7137,295.1004,331.7352,136.5067,4.414,4.7345,123.0905,137.6892,5.0886,3.6332,4.8145,5.591,9.5666,5.9037,4.0429,3.1062,6.1477,6.4777,2.761,0.0,6.8988,8.0697,10.4622,22.8731,51.418,42.9466,3.7642,10.296,9.3849,14.3215,4.3295,10.2551,3.3056,9.6527,3.4074,8.2799,4.8346,5.4677,1.6748,6.3245,6.7944,5.0508,10.6982,22.7385,12.1262,11.6611,10.8326,6.6688,14.7628,7.2301,2.5673,14.9173,8.6361,7.1959,9.1419,9.2195,3.3304,2.9563,1.8282,13.4107,5.9687,7.5536,6.6985,4.6167,11.9077,6.4274,7.8965,11.7587,297.3593,15.5519,10.0415,10.8672,122.3594,9.5029,11.9192,23.6976,265.0088,137.5341,11.1678,4.7254,25.9691,61.2505,157.4463,39.2195,30.298,1.9361,33.0043,59.164,8.6176
115,4.9744,6.4379,128.5678,291.3765,5.4548,7.431,4.1226,5.4271,5.2685,18.608,126.1274,262.3291,5.0384,203.3193,290.0959,57.0014,4.9887,5.1044,143.3028,275.5078,28.1128,289.9754,7.0864,280.2392,18.7748,5.963,293.508,57.4851,3.3935,10.9007,2.3402,259.996,72.7842,129.3166,52.5975,257.2189,129.2226,288.2037,327.7808,129.8638,5.2127,9.4444,116.5485,131.0329,5.19,3.5121,2.0879,1.3078,5.9375,2.2309,4.4216,3.8009,12.1072,8.5218,4.4685,6.8988,0.0,2.5116,4.1805,27.5925,47.5811,39.5345,5.1032,5.9178,5.0382,17.8348,2.6556,3.3915,5.0611,3.7752,10.1879,5.046,6.6002,10.1137,7.0174,5.8377,8.3689,5.3088,3.7996,16.8977,7.1005,7.06,4.2721,4.2532,8.0934,6.7413,6.33,8.802,8.7795,7.9722,12.7043,3.5088,5.9032,9.8306,5.2901,8.4494,6.0881,6.0018,3.3898,3.0812,5.051,7.1985,1.9449,6.779,290.4609,13.6531,3.4503,7.4613,116.2896,12.3998,11.0609,20.7417,258.1598,130.942,14.3912,3.7679,21.4195,55.6488,150.7714,34.0681,25.4029,4.9825,30.5135,53.8709,12.7095
116,3.9405,6.3199,128.4882,290.6116,4.7199,6.6952,5.8591,4.0107,7.6041,20.1647,126.1135,261.8177,5.4481,202.8777,289.3359,57.9668,7.2204,5.2182,143.3317,274.8246,29.5748,289.1752,4.5942,279.352,20.5406,6.5301,292.747,58.5304,2.9138,12.0528,3.9972,259.4674,73.5363,129.2979,53.5734,256.6984,129.3092,287.4592,329.2853,129.7638,4.9142,9.353,116.5821,130.9139,4.5687,4.4418,3.6843,3.1936,3.5326,2.1686,4.4954,5.1113,13.8404,7.6109,5.3257,8.0697,2.5116,0.0,5.5894,26.7336,45.1229,37.0402,5.1354,3.4095,7.2996,16.7057,3.8818,3.0919,7.0812,1.5917,11.4765,7.4987,8.8774,9.9093,8.6362,4.6429,7.3163,7.6661,3.8455,17.8752,4.6616,9.0787,5.3259,6.7635,8.5262,5.2688,6.689,9.8618,11.282,6.7056,11.8452,5.4701,7.9434,11.0034,6.2612,10.236,5.0655,4.2945,5.901,5.2849,5.2714,9.6293,4.1509,8.6769,289.6829,16.0193,4.6342,9.7632,114.4335,11.3278,8.9584,22.8235,257.653,130.909,13.3053,3.6739,23.0011,56.5099,150.6203,35.2615,26.7887,6.3516,32.623,54.9127,14.9112
117,9.0478,10.6006,124.7354,288.1286,9.6034,11.5979,0.8247,9.3765,3.6122,14.5989,122.2525,258.8256,9.1273,199.758,286.8428,52.8211,7.1701,9.255,139.3984,272.1733,24.053,286.7672,9.1157,277.1331,14.9542,2.446,290.2556,53.3095,7.5302,14.27,1.8404,256.5089,68.6162,125.4441,48.4175,253.7242,125.2866,284.9337,323.7607,126.0449,9.3933,13.5711,112.6462,127.227,9.3506,7.5212,5.9832,5.2479,8.956,6.3606,8.5901,7.567,14.6375,12.6709,8.4253,10.4622,4.1805,5.5894,0.0,31.7715,48.4316,40.7692,9.265,8.477,3.0919,21.968,6.6412,3.2653,7.7403,5.7641,13.4419,4.2602,8.3134,14.2578,10.0815,9.8824,12.4876,6.9629,2.6869,12.7198,8.8232,3.8375,0.7847,4.9277,4.3832,10.6904,10.3887,4.6328,8.6737,12.023,16.8746,1.4369,8.3901,13.2241,9.1213,4.6913,10.1883,9.81,4.2839,5.896,2.529,8.0756,2.5814,3.2843,287.2277,11.2863,0.9832,5.1775,114.8483,16.5342,14.5218,17.3993,254.6523,127.0784,18.528,7.9482,17.4309,51.4709,146.9845,29.9114,21.3037,8.5482,27.1986,49.6947,14.0898
118,22.8504,21.2462,154.0437,312.8908,22.1995,20.1877,31.6637,22.7295,31.7369,45.9209,151.8536,285.5007,22.8508,226.9715,311.6459,84.5909,27.0994,22.6011,169.1544,297.5971,55.4453,311.243,26.4375,300.8866,45.719,33.2288,315.0467,85.0748,24.2666,21.1607,29.9318,283.0693,100.2676,155.0194,80.188,280.3441,155.2905,309.8633,354.5991,155.2579,22.3822,18.4974,142.4599,156.3489,22.4359,24.4842,25.9924,26.6327,24.6445,25.4285,23.2187,24.7454,24.3654,19.1602,23.7316,22.8731,27.5925,26.7336,31.7715,0.0,50.2631,41.52,22.566,25.6878,31.8023,10.2265,25.3231,29.8249,26.1429,27.5621,22.0202,30.9341,27.6069,17.752,24.2753,22.0943,19.4202,27.9183,30.5754,44.4714,27.1077,34.1076,31.7803,29.3319,35.259,21.5282,21.7294,36.3718,31.2974,20.0487,14.9195,30.9581,26.1881,21.6277,23.3411,35.7524,21.7016,22.5909,29.1191,26.9101,32.0036,29.1827,29.3734,34.0391,311.8848,38.3245,30.9799,33.627,128.1536,15.4197,20.0869,46.5428,281.3635,156.5894,13.4734,23.8249,48.6526,83.2044,175.9158,61.6223,52.8433,24.2605,55.6602,81.4614,28.5346
119,45.5472,47.739,125.922,271.1416,46.1234,46.21,49.1869,44.7159,51.852,57.6642,124.8763,247.2101,48.45,190.6755,269.9661,80.3028,52.2456,47.8509,141.824,256.9853,63.7001,269.0995,40.5371,257.8593,59.3563,46.9116,273.3226,81.859,46.4344,54.306,48.0183,244.5876,90.3409,127.7639,76.8618,242.0076,129.6403,268.3836,350.6291,126.7515,47.0151,48.7949,116.8836,127.4863,46.3466,48.6113,48.5837,48.2658,42.2417,46.7016,47.538,49.4711,57.4961,45.6914,49.0632,51.418,47.5811,45.1229,48.4316,50.2631,0.0,8.8984,47.6791,41.8567,51.3835,45.0917,48.5052,45.4527,51.9119,43.8327,54.2613,52.1383,53.9063,48.5926,52.7136,45.0942,45.2101,52.7687,45.8175,52.5348,40.4808,52.0712,47.6761,51.7838,46.8208,44.2082,48.926,49.3182,56.3203,44.5411,46.2027,49.3452,52.7404,53.5796,49.8179,52.0997,45.4583,43.8874,50.8932,50.3484,46.0421,54.7519,48.7346,51.4051,269.9921,59.5191,47.6663,53.6082,79.0212,45.0676,39.8876,63.4792,243.1909,129.0174,45.0761,47.0591,59.855,77.6931,145.519,65.3027,61.0074,50.4752,72.2862,78.8226,59.6908
120,37.1452,39.2183,128.5501,277.3506,37.6735,37.6351,41.4875,36.3083,44.0629,51.1742,127.2388,252.5741,40.0226,195.4718,276.1573,77.2976,44.0438,39.4139,144.3885,262.9075,58.0014,275.4026,32.4489,264.3712,52.7059,39.4636,279.5274,78.7018,38.1301,45.6879,40.1808,249.9926,88.6504,130.212,73.5794,247.3752,131.7477,274.5251,349.3039,129.4731,38.5714,40.123,118.8616,130.2943,37.9113,40.2946,40.3824,40.1227,33.9877,38.4858,39.1459,41.1587,48.9676,37.0605,40.6864,42.9466,39.5345,37.0402,40.7692,41.52,8.8984,0.0,39.2416,33.6974,43.6185,36.1947,40.2529,37.6685,43.6476,35.8443,45.6869,44.2628,45.6938,39.889,44.3025,36.641,36.5925,44.615,38.1047,46.245,32.4625,44.5118,40.0396,43.7774,39.6228,35.717,40.4228,42.145,48.313,35.9576,37.3959,41.5691,44.4579,44.9986,41.4032,44.7175,36.978,35.4704,42.8962,42.1815,38.4814,46.6326,40.8235,43.8679,276.2349,52.0052,39.9453,45.9309,87.1497,36.272,31.2558,56.6059,248.522,131.546,36.2247,38.7153,53.5525,74.8384,148.7908,60.3859,55.1947,42.1101,65.7682,75.4755,51.3433
121,2.1786,1.3357,133.484,295.7419,1.5739,2.7186,9.1047,2.9818,9.386,23.4219,131.077,266.9442,0.7918,207.993,294.4667,62.0594,5.8009,0.1723,148.2732,279.9598,32.953,294.3016,8.1548,284.464,23.3857,11.0059,297.8777,62.5174,2.2256,7.335,7.4299,264.5958,77.8808,134.264,57.654,261.8259,134.2173,292.5913,332.4793,134.769,0.674,4.3649,121.5198,135.9275,1.3326,2.025,3.4451,4.0672,5.8692,3.1592,0.6894,2.6141,9.9092,3.875,1.6857,3.7642,5.1032,5.1354,9.265,22.566,47.6791,39.2416,0.0,6.6852,9.3668,13.0364,2.7864,7.9426,5.0258,6.5866,6.9581,8.7301,7.1657,5.0149,5.0678,2.6047,3.938,6.6277,8.5723,21.9825,8.5731,11.6362,9.3715,7.2494,13.1253,3.5924,1.6108,13.8962,10.7478,3.9787,7.7835,8.3923,5.6459,6.365,2.1801,13.2228,2.3365,3.7953,6.8046,4.7209,9.9568,8.5716,6.8105,11.5097,294.8119,17.0854,8.5513,11.46,118.8055,7.6727,8.4583,24.8392,262.7788,135.8824,9.6171,1.4766,26.1936,60.7315,155.6483,39.0566,30.3048,3.0413,34.4547,58.9058,12.1539
